Associated_Codes,Cash_Discount_Price_Price,DeIdentified_Max_Allowed,Deidentified_Min_Allowed,description,Gross_Charge,iobSelection,payer,Payer_Allowed_Amount
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Cigna Exclusive Provider Organization (EPO),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Cigna Health Maintenance Organization,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Cigna Indemnity Insurance,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Cigna Medicare Advantage,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Cigna Point of Service (POS),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Cigna Preferred Provider Organization (PPO),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Colorado Access Medicaid,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Denver Health Medical Plan Health Maintenance Organization,1018.4500
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Denver Health Medical Plan Medicare Advantage,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Humana Health Maintenance Organization,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Humana Medicaid,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Humana Medicare Advantage,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Humana Point of Service (POS),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Humana Preferred Provider Organization (PPO),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,PacifiCare of Colorado Medicare Advantage,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Behavioral Health Managed Care,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Dual Complete Managed Care,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Exclusive Provider Organization (EPO),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Health Maintenance Organization,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Indemnity Insurance,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Medicaid,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Medicare Advantage,N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Point of Service (POS),N/A
72196,792.1300,1018.4500,1018.4500,MRI of Pelvis With Contrast,2263.2200,Outpatient,United Healthcare Preferred Provider Organization (PPO),N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Health Maintenance Organization,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Indemnity Insurance,37.5300
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Medicaid,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Medicare Advantage,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Point of Service (POS),37.5300
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Aetna Preferred Provider Organization (PPO),35.3100
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Anthem BCBS Indemnity Insurance,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Anthem BCBS Medicaid,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Anthem BCBS Medicare Advantage,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Anthem BCBS Point of Service (POS),N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),231.4400
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Cigna Exclusive Provider Organization (EPO),245.7600
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Cigna Health Maintenance Organization,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Cigna Indemnity Insurance,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Cigna Medicare Advantage,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Cigna Point of Service (POS),106.2400
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Cigna Preferred Provider Organization (PPO),79.9100
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Colorado Access Medicaid,116.4800
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Denver Health Medical Plan Health Maintenance Organization,112.1400
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Denver Health Medical Plan Medicare Advantage,80.6200
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Humana Health Maintenance Organization,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Humana Medicaid,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Humana Medicare Advantage,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Humana Point of Service (POS),N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Humana Preferred Provider Organization (PPO),68.7200
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,PacifiCare of Colorado Medicare Advantage,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),187.9800
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,150.3200
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,110.8900
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,80.6200
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),228.7600
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Behavioral Health Managed Care,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Dual Complete Managed Care,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Exclusive Provider Organization (EPO),225.6500
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Health Maintenance Organization,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Indemnity Insurance,233.9300
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Medicaid,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Medicare Advantage,N/A
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Point of Service (POS),225.6500
73000,101.0900,245.7600,35.3100,X-Ray of Collarbone,288.8200,Outpatient,United Healthcare Preferred Provider Organization (PPO),189.4000
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Health Maintenance Organization,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Indemnity Insurance,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Medicaid,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Medicare Advantage,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Point of Service (POS),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Aetna Preferred Provider Organization (PPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Anthem BCBS Indemnity Insurance,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Anthem BCBS Medicaid,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Anthem BCBS Medicare Advantage,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Anthem BCBS Point of Service (POS),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Cigna Exclusive Provider Organization (EPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Cigna Health Maintenance Organization,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Cigna Indemnity Insurance,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Cigna Medicare Advantage,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Cigna Point of Service (POS),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Cigna Preferred Provider Organization (PPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Colorado Access Medicaid,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Denver Health Medical Plan Health Maintenance Organization,412.6900
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Denver Health Medical Plan Medicare Advantage,109.8100
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Humana Health Maintenance Organization,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Humana Medicaid,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Humana Medicare Advantage,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Humana Point of Service (POS),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Humana Preferred Provider Organization (PPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,PacifiCare of Colorado Medicare Advantage,108.6000
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),960.0000
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Behavioral Health Managed Care,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Dual Complete Managed Care,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Exclusive Provider Organization (EPO),N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Health Maintenance Organization,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Indemnity Insurance,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Medicaid,N/A
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Medicare Advantage,108.6000
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Point of Service (POS),1501.0000
74150,598.8700,1501.0000,108.6000,CAT Scan of Abdomen Without Contrast,1711.0700,Outpatient,United Healthcare Preferred Provider Organization (PPO),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Health Maintenance Organization,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Indemnity Insurance,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Medicaid,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Medicare Advantage,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Point of Service (POS),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Aetna Preferred Provider Organization (PPO),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Anthem BCBS Indemnity Insurance,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Anthem BCBS Medicaid,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Anthem BCBS Medicare Advantage,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Anthem BCBS Point of Service (POS),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Cigna Exclusive Provider Organization (EPO),N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Cigna Health Maintenance Organization,N/A
74250,151.1500,336.8500,106.9700,X-Ray of Small Intestines With Single Contrast Agent,431.8600,Outpatient,Cigna Indemnity Insurance,N/A
